Serial§Event§Code Territorio nacional§Territorio nacional§Code Departamento§Departamento§Code Sección§Sección§Location§Date (YMD)§Comments§Cause§Description of Cause§Source§Magnitude§GLIDEnumber§Other sectors§DataCards§Deaths§Injured§Missing§Houses Destroyed§Houses Damaged§Victims§Affected§Relocated§Evacuated§Losses $USD§Losses $Local§Education centers§Hospitals§Damages in crops Ha.§Duration (d)§fichas.latitude§fichas.longitude
2002-00019§STORM§UY§Uruguay§UYAR§Artigas§UYAR07§07§Desembocadura del Río Cuareim§2002/11/20§§No asignada§§El Pais  http://wwwelpaiscomuy/02/11/21/pnacio_20324asp  WEB§§§Afectación de semillero de cebolla conveniado con el INIA§1§§§§§§§§§§§§§§§§-30.211047§-57.58962
2002-00020§STORM§UY§Uruguay§UYAR§Artigas§UYAR07§07§§2002/11/20§§No asignada§§El Pais  http://wwwelpaiscomuy/02/11/21/pnacio_20324asp  WEB§§§Afectación de invernáculos de empresa familiar§1§§§§§§§§§§§§§§§§-30.238427§-57.597706
2002-00021§STORM§UY§Uruguay§UYAR§Artigas§UYAR07§07§§2002/11/20§§No asignada§§El Pais  http://wwwelpaiscomuy/02/11/21/pnacio_20324asp  WEB§§§6 viviendas perdieron techos 10 sufrieron destrozos en estab§1§§§§§§§§§§§§§§§§-30.248925§-57.571631
2002-00022§STORM§UY§Uruguay§UYAR§Artigas§UYAR07§07§Poblado Cuareim§2002/11/20§§No asignada§§El Pais  http://wwwelpaiscomuy/02/11/21/pnacio_20324asp  WEB§§§12 mil m2 de invernáculos§1§§§§§§§§§§§§§§§§-30.229783§-57.566761
2002-00023§STORM§UY§Uruguay§UYRV§Rivera§UYRV03§03§Rubio Chico§2002/11/20§§No asignada§§El Pais  http://wwwelpaiscomuy/02/11/21/pnacio_20324asp  WEB§§§Arrancaron los techos de la Escuela Nº 22§1§§§§§§§§§§§§§§§§-31.174222§-55.881474
2002-00024§STORM§UY§Uruguay§UYAR§Artigas§UYAR01§01§§2002/12/1§§No asignada§§“Eventos adversos y gestion del riesgo Hacia un Sistema de Información de Riesgos”  LIBRO§§§§1§§§§§§§391§§§§§§§§§-30.405592§-56.470783
2002-00025§STORM§UY§Uruguay§UYAR§Artigas§UYAR07§07§§2002/12/1§§No asignada§§“Eventos adversos y gestion del riesgo Hacia un Sistema de Información de Riesgos”  LIBRO§§§§1§§§§§§§404§§§§§§§§§-30.262141§-57.602685
2002-00026§STORM§UY§Uruguay§UYCL§Cerro Largo§UYCL01§01§§2002/12/1§§No asignada§§El Pais  http://wwwelpaiscomuy/02/12/02/pnacio_21662asp  WEB§§§Voladuras de techos caída de árboles columnas y muros§1§§§§§§§§§§§§§§§§-32.37227§-54.159642
2003-00003§TORNADO§UY§Uruguay§UYCO§Colonia§UYCO06§06§§2003/2/3§§No asignada§§El Pais  http://wwwelpaiscomuy/Suple/DS/07/03/04/sds_267335asp  WEB§§§Afectación de árboles columnas y casas§1§§§§§§§§§§§§§§§§-33.995618§-58.288248
2003-00004§STORM§UY§Uruguay§UYDU§Durazno§UYDU01§01§§2003/4/24§§No asignada§§El Pais  http://wwwelpaiscomuy/03/04/25/pnacio_38572asp  WEB§§§Casas inundadas rutas cortadas§1§§§§§§§§§§§§§§§§-33.358768§-56.5199
